region;day;TempMax_Deg;TempMin_Deg;Wind_kmh;Wet_percent;Visibility_km;CloudCoverage_percent
PROVENCE-ALPES-COTE D'AZUR;2019-04-14;15.0;11.0;37.0;35.0;10.0;12.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-15;15.0;13.0;24.0;57.0;10.0;20.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-16;14.0;12.0;10.0;69.0;9.0;68.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-17;16.0;15.0;19.0;60.0;10.0;11.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-18;18.0;16.0;35.0;55.0;10.0;44.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-19;19.0;17.0;36.0;46.0;10.0;21.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-20;20.0;17.0;31.0;47.0;10.0;38.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-21;20.0;19.0;32.0;43.0;10.0;40.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-22;21.0;19.0;41.0;37.0;10.0;33.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-23;16.0;15.0;35.0;71.0;8.75;70.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-24;15.0;14.0;41.0;81.0;9.875;56.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-25;16.0;14.0;42.0;76.0;9.625;57.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-26;16.0;15.0;30.0;51.0;9.125;42.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-27;17.0;13.0;32.0;54.0;10.0;13.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-28;17.0;14.0;43.0;49.0;10.0;10.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-29;18.0;13.0;36.0;52.0;10.0;8.0
PROVENCE-ALPES-COTE D'AZUR;2019-04-30;20.0;16.0;14.0;45.0;10.0;6.0
ILE-DE-FRANCE;2019-04-01;20.0;12.0;13.0;69.0;10.0;17.0
ILE-DE-FRANCE;2019-04-02;17.0;14.0;26.0;69.0;9.625;69.0
ILE-DE-FRANCE;2019-04-03;11.0;7.0;15.0;60.0;9.5;72.0
ILE-DE-FRANCE;2019-04-04;12.0;7.0;15.0;57.0;10.0;13.0
ILE-DE-FRANCE;2019-04-05;13.0;8.0;16.0;53.0;10.0;46.0
ILE-DE-FRANCE;2019-04-06;16.0;9.0;14.0;62.0;10.0;35.0
ILE-DE-FRANCE;2019-04-07;15.0;10.0;10.0;73.0;8.375;71.0
ILE-DE-FRANCE;2019-04-08;16.0;11.0;6.0;71.0;10.0;68.0
ILE-DE-FRANCE;2019-04-09;17.0;12.0;12.0;72.0;9.125;75.0
ILE-DE-FRANCE;2019-04-10;14.0;10.0;17.0;83.0;10.0;71.0
ILE-DE-FRANCE;2019-04-11;15.0;8.0;17.0;62.0;10.0;10.0
ILE-DE-FRANCE;2019-04-12;12.0;8.0;15.0;59.0;10.0;24.0
ILE-DE-FRANCE;2019-04-13;10.0;6.0;17.0;49.0;10.0;16.0
ILE-DE-FRANCE;2019-04-14;11.0;6.0;12.0;53.0;10.0;13.0
ILE-DE-FRANCE;2019-04-15;15.0;8.0;18.0;58.0;10.0;8.0
ILE-DE-FRANCE;2019-04-16;14.0;10.0;10.0;89.0;9.75;78.0
ILE-DE-FRANCE;2019-04-17;19.0;12.0;12.0;73.0;10.0;33.0
ILE-DE-FRANCE;2019-04-18;22.0;15.0;17.0;68.0;10.0;27.0
ILE-DE-FRANCE;2019-04-19;24.0;17.0;12.0;62.0;10.0;27.0
ILE-DE-FRANCE;2019-04-20;25.0;19.0;17.0;61.0;9.875;22.0
ILE-DE-FRANCE;2019-04-21;25.0;20.0;14.0;49.0;10.0;12.0
ILE-DE-FRANCE;2019-04-22;25.0;20.0;14.0;53.0;10.0;19.0
ILE-DE-FRANCE;2019-04-23;22.0;18.0;7.0;55.0;10.0;48.0
ILE-DE-FRANCE;2019-04-24;17.0;15.0;22.0;67.0;9.75;75.0
ILE-DE-FRANCE;2019-04-25;14.0;12.0;20.0;75.0;8.5;82.0
ILE-DE-FRANCE;2019-04-26;18.0;13.0;16.0;61.0;10.0;32.0
ILE-DE-FRANCE;2019-04-27;13.0;11.0;28.0;58.0;6.625;83.0
ILE-DE-FRANCE;2019-04-28;12.0;10.0;19.0;64.0;8.0;76.0
ILE-DE-FRANCE;2019-04-29;18.0;12.0;10.0;65.0;10.0;40.0
ILE-DE-FRANCE;2019-04-30;18.0;13.0;14.0;62.0;10.0;25.0
BOURGOGNE-FRANCHE-COMTE;2019-05-01;17.5;11.5;11.5;73.5;7.8125;5.0
BOURGOGNE-FRANCHE-COMTE;2019-05-02;12.5;11.0;16.0;93.5;8.25;75.0
BOURGOGNE-FRANCHE-COMTE;2019-05-03;13.5;9.0;10.0;94.0;8.4375;76.5
BOURGOGNE-FRANCHE-COMTE;2019-05-04;10.0;6.5;21.0;89.0;7.9375;67.5
BOURGOGNE-FRANCHE-COMTE;2019-05-05;10.0;5.0;23.5;72.0;8.0;56.0
BOURGOGNE-FRANCHE-COMTE;2019-05-06;11.5;7.0;12.0;69.5;8.5;47.5
BOURGOGNE-FRANCHE-COMTE;2019-05-07;14.5;9.0;9.0;70.0;10.0;48.5
BOURGOGNE-FRANCHE-COMTE;2019-05-08;12.5;11.0;29.5;94.0;8.375;86.5
BOURGOGNE-FRANCHE-COMTE;2019-05-09;13.5;9.5;30.5;90.0;8.5;76.0
BOURGOGNE-FRANCHE-COMTE;2019-05-10;16.0;11.0;11.0;88.0;6.9375;79.0
BOURGOGNE-FRANCHE-COMTE;2019-05-11;12.5;11.0;29.0;89.0;8.875;73.0
BOURGOGNE-FRANCHE-COMTE;2019-05-12;14.0;9.5;24.5;83.0;8.1875;51.0
BOURGOGNE-FRANCHE-COMTE;2019-05-13;15.5;10.5;30.0;63.5;10.0;10.5
BOURGOGNE-FRANCHE-COMTE;2019-05-14;15.5;11.5;28.0;57.5;10.0;7.0
BOURGOGNE-FRANCHE-COMTE;2019-05-15;14.5;9.5;25.5;60.5;10.0;10.0
BOURGOGNE-FRANCHE-COMTE;2019-05-16;15.5;10.5;14.0;66.5;10.0;12.5
BOURGOGNE-FRANCHE-COMTE;2019-05-17;16.5;13.0;18.0;75.0;7.3125;51.5
BOURGOGNE-FRANCHE-COMTE;2019-05-18;17.0;13.5;8.0;79.0;8.4375;84.5
BOURGOGNE-FRANCHE-COMTE;2019-05-19;15.0;11.5;12.5;96.0;8.375;91.5
BOURGOGNE-FRANCHE-COMTE;2019-05-20;13.5;11.5;17.0;95.0;8.125;92.5
BOURGOGNE-FRANCHE-COMTE;2019-05-21;17.0;12.5;12.5;89.5;8.25;75.5
BOURGOGNE-FRANCHE-COMTE;2019-05-22;18.0;14.5;13.5;74.0;7.875;17.0
BOURGOGNE-FRANCHE-COMTE;2019-05-23;20.5;15.0;11.5;72.0;10.0;18.0
BOURGOGNE-FRANCHE-COMTE;2019-05-24;21.0;17.0;9.5;74.5;9.8125;51.5
BOURGOGNE-FRANCHE-COMTE;2019-05-25;20.0;16.5;14.5;81.0;8.75;70.0
BOURGOGNE-FRANCHE-COMTE;2019-05-26;20.0;15.0;10.5;78.0;7.8125;25.0
BOURGOGNE-FRANCHE-COMTE;2019-05-27;17.0;15.5;12.0;83.5;8.625;69.5
BOURGOGNE-FRANCHE-COMTE;2019-05-28;15.0;13.0;17.0;86.5;7.75;75.0
BOURGOGNE-FRANCHE-COMTE;2019-05-29;16.5;11.0;12.5;86.5;8.1875;57.0
BOURGOGNE-FRANCHE-COMTE;2019-05-30;19.0;15.0;8.5;72.0;8.8125;28.0
BOURGOGNE-FRANCHE-COMTE;2019-05-31;22.5;17.5;11.5;77.5;7.625;13.0
BRETAGNE;2019-05-01;16.0;12.0;18.0;89.0;9.25;81.0
BRETAGNE;2019-05-02;14.0;11.0;20.0;83.0;8.0;71.0
BRETAGNE;2019-05-03;14.0;10.0;14.0;82.0;7.0;59.0
BRETAGNE;2019-05-04;11.0;9.0;29.0;85.0;8.625;52.0
BRETAGNE;2019-05-05;12.0;8.0;21.0;73.0;10.0;22.0
BRETAGNE;2019-05-06;14.0;7.0;8.0;72.0;10.0;62.0
BRETAGNE;2019-05-07;13.0;10.0;16.0;87.0;8.875;58.0
BRETAGNE;2019-05-08;14.0;12.0;36.0;81.0;9.5;66.0
BRETAGNE;2019-05-09;15.0;11.0;25.0;82.0;9.25;80.0
BRETAGNE;2019-05-10;12.0;10.0;19.0;96.0;7.625;83.0
BRETAGNE;2019-05-11;15.0;12.0;24.0;84.0;10.0;49.0
BRETAGNE;2019-05-12;16.0;11.0;13.0;75.0;10.0;18.0
BRETAGNE;2019-05-13;16.0;11.0;22.0;73.0;10.0;8.0
BRETAGNE;2019-05-14;18.0;12.0;24.0;74.0;10.0;13.0
BRETAGNE;2019-05-15;18.0;12.0;21.0;73.0;10.0;24.0
BRETAGNE;2019-05-16;17.0;13.0;12.0;79.0;9.0;58.0
BRETAGNE;2019-05-17;16.0;12.0;21.0;79.0;10.0;58.0
BRETAGNE;2019-05-18;17.0;12.0;13.0;81.0;7.5;86.0
BRETAGNE;2019-05-19;16.0;13.0;19.0;82.0;7.0;74.0
BRETAGNE;2019-05-20;17.0;13.0;18.0;84.0;5.875;64.0
BRETAGNE;2019-05-21;19.0;14.0;15.0;79.0;7.625;36.0
BRETAGNE;2019-05-22;21.0;15.0;7.0;77.0;8.875;48.0
BRETAGNE;2019-05-23;20.0;17.0;11.0;83.0;8.75;69.0
BRETAGNE;2019-05-24;17.0;14.0;23.0;81.0;9.75;32.0
BRETAGNE;2019-05-25;18.0;14.0;17.0;89.0;6.625;77.0
BRETAGNE;2019-05-26;17.0;14.0;12.0;89.0;7.625;86.0
BRETAGNE;2019-05-27;18.0;14.0;19.0;80.0;8.625;75.0
BRETAGNE;2019-05-28;16.0;13.0;24.0;80.0;9.75;49.0
BRETAGNE;2019-05-29;14.0;11.0;19.0;89.0;6.0;76.0
BRETAGNE;2019-05-30;19.0;16.0;14.0;83.0;8.625;79.0
BRETAGNE;2019-05-31;23.0;17.0;8.0;80.0;8.0;18.0
CENTRE-VAL DE LOIRE;2019-05-01;19.0;13.0;7.0;75.0;7.625;45.0
CENTRE-VAL DE LOIRE;2019-05-02;13.0;9.0;16.0;96.0;7.375;84.0
CENTRE-VAL DE LOIRE;2019-05-03;17.0;11.0;10.0;80.0;7.125;65.0
CENTRE-VAL DE LOIRE;2019-05-04;8.0;6.0;21.0;92.0;8.0;62.0
CENTRE-VAL DE LOIRE;2019-05-05;12.0;8.0;21.0;71.0;9.625;50.0
CENTRE-VAL DE LOIRE;2019-05-06;13.0;8.0;8.0;61.0;10.0;30.0
CENTRE-VAL DE LOIRE;2019-05-07;16.0;10.0;10.0;61.0;9.375;58.0
CENTRE-VAL DE LOIRE;2019-05-08;15.0;12.0;28.0;93.0;8.375;85.0
CENTRE-VAL DE LOIRE;2019-05-09;13.0;11.0;31.0;83.0;7.75;82.0
CENTRE-VAL DE LOIRE;2019-05-10;14.0;12.0;10.0;88.0;6.5;87.0
CENTRE-VAL DE LOIRE;2019-05-11;14.0;10.0;22.0;92.0;8.625;93.0
CENTRE-VAL DE LOIRE;2019-05-12;15.0;9.0;18.0;70.0;8.75;21.0
CENTRE-VAL DE LOIRE;2019-05-13;16.0;11.0;26.0;63.0;10.0;1.0
CENTRE-VAL DE LOIRE;2019-05-14;17.0;12.0;24.0;59.0;10.0;3.0
CENTRE-VAL DE LOIRE;2019-05-15;16.0;12.0;21.0;57.0;10.0;7.0
CENTRE-VAL DE LOIRE;2019-05-16;16.0;12.0;19.0;59.0;10.0;40.0
CENTRE-VAL DE LOIRE;2019-05-17;18.0;14.0;11.0;72.0;9.375;66.0
CENTRE-VAL DE LOIRE;2019-05-18;16.0;13.0;9.0;82.0;6.75;87.0
CENTRE-VAL DE LOIRE;2019-05-19;18.0;12.0;10.0;89.0;5.75;88.0
CENTRE-VAL DE LOIRE;2019-05-20;18.0;13.0;13.0;79.0;8.25;82.0
CENTRE-VAL DE LOIRE;2019-05-21;19.0;15.0;12.0;80.0;8.25;60.0
CENTRE-VAL DE LOIRE;2019-05-22;21.0;16.0;8.0;77.0;8.0;21.0
CENTRE-VAL DE LOIRE;2019-05-23;22.0;17.0;6.0;65.0;10.0;31.0
CENTRE-VAL DE LOIRE;2019-05-24;20.0;17.0;12.0;80.0;8.75;68.0
CENTRE-VAL DE LOIRE;2019-05-25;20.0;16.0;13.0;74.0;8.375;75.0
CENTRE-VAL DE LOIRE;2019-05-26;20.0;16.0;17.0;81.0;8.0;60.0
CENTRE-VAL DE LOIRE;2019-05-27;19.0;14.0;16.0;93.0;7.875;79.0
CENTRE-VAL DE LOIRE;2019-05-28;16.0;12.0;20.0;83.0;8.375;62.0
CENTRE-VAL DE LOIRE;2019-05-29;18.0;13.0;14.0;71.0;8.375;57.0
CENTRE-VAL DE LOIRE;2019-05-30;19.0;14.0;12.0;90.0;6.5;88.0
CENTRE-VAL DE LOIRE;2019-05-31;25.0;19.0;4.0;73.0;8.0;30.0
CORSE;2019-05-01;18.0;16.0;13.0;57.0;10.0;31.0
CORSE;2019-05-02;19.0;17.0;12.0;49.0;10.0;14.0
CORSE;2019-05-03;20.0;17.0;11.0;48.0;10.0;16.0
CORSE;2019-05-04;17.0;15.0;12.0;66.0;9.875;32.0
CORSE;2019-05-05;12.0;10.0;30.0;63.0;9.875;54.0
CORSE;2019-05-06;16.0;14.0;12.0;51.0;10.0;20.0
CORSE;2019-05-07;17.0;15.0;14.0;52.0;10.0;15.0
CORSE;2019-05-08;22.0;19.0;15.0;38.0;10.0;30.0
CORSE;2019-05-09;19.0;18.0;20.0;61.0;9.0;35.0
CORSE;2019-05-10;21.0;18.0;11.0;53.0;10.0;11.0
CORSE;2019-05-11;21.0;20.0;13.0;61.0;10.0;24.0
CORSE;2019-05-12;19.0;17.0;19.0;48.0;9.75;37.0
CORSE;2019-05-13;18.0;15.0;12.0;71.0;8.5;55.0
CORSE;2019-05-14;20.0;17.0;13.0;66.0;9.875;47.0
CORSE;2019-05-15;15.0;9.0;17.0;79.0;7.375;72.0
CORSE;2019-05-16;18.0;15.0;12.0;56.0;10.0;14.0
CORSE;2019-05-17;22.0;19.0;8.0;49.0;9.75;29.0
CORSE;2019-05-18;18.0;16.0;16.0;72.0;9.625;67.0
CORSE;2019-05-19;17.0;15.0;12.0;66.0;9.375;39.0
CORSE;2019-05-20;17.0;16.0;13.0;78.0;9.375;60.0
CORSE;2019-05-21;19.0;17.0;8.0;67.0;8.625;42.0
CORSE;2019-05-22;20.0;18.0;13.0;69.0;9.125;39.0
CORSE;2019-05-23;22.0;19.0;14.0;63.0;8.625;17.0
CORSE;2019-05-24;22.0;20.0;12.0;50.0;10.0;7.0
CORSE;2019-05-25;24.0;22.0;6.0;44.0;10.0;13.0
CORSE;2019-05-26;20.0;19.0;4.0;66.0;8.75;51.0
CORSE;2019-05-27;20.0;18.0;6.0;82.0;7.625;70.0
CORSE;2019-05-28;19.0;18.0;14.0;76.0;8.0;42.0
CORSE;2019-05-29;20.0;18.0;15.0;62.0;10.0;17.0
CORSE;2019-05-30;20.0;13.0;12.0;59.0;10.0;50.0
CORSE;2019-05-31;21.0;11.0;11.0;58.0;10.0;20.0
GRAND EST;2019-05-01;19.5;13.5;4.5;69.0;10.0;9.5
GRAND EST;2019-05-02;16.5;13.5;14.0;75.5;9.1875;62.0
GRAND EST;2019-05-03;14.0;11.0;11.0;78.5;8.75;70.0
GRAND EST;2019-05-04;8.5;5.0;22.0;87.5;9.0625;78.5
GRAND EST;2019-05-05;10.5;5.5;17.0;70.5;9.8125;55.0
GRAND EST;2019-05-06;11.5;7.5;10.0;70.5;9.8125;59.5
GRAND EST;2019-05-07;14.5;9.0;3.5;68.0;10.0;53.5
GRAND EST;2019-05-08;12.0;11.0;18.5;92.0;6.8125;89.5
GRAND EST;2019-05-09;12.5;10.5;30.5;88.0;8.1875;79.5
GRAND EST;2019-05-10;16.0;11.5;10.5;81.5;8.125;65.0
GRAND EST;2019-05-11;13.5;11.0;29.5;87.5;8.75;79.0
GRAND EST;2019-05-12;13.5;9.0;17.0;75.0;9.9375;22.0
GRAND EST;2019-05-13;14.0;10.0;24.5;65.0;10.0;11.5
GRAND EST;2019-05-14;14.5;10.5;22.5;65.0;10.0;11.0
GRAND EST;2019-05-15;13.5;9.5;21.5;63.0;10.0;9.0
GRAND EST;2019-05-16;14.5;10.0;15.0;68.5;10.0;54.5
GRAND EST;2019-05-17;19.5;13.5;8.5;74.5;8.6875;34.0
GRAND EST;2019-05-18;19.0;14.5;5.5;76.5;8.625;65.5
GRAND EST;2019-05-19;19.5;15.5;12.0;82.5;8.0625;74.0
GRAND EST;2019-05-20;17.0;14.0;22.0;86.5;8.8125;83.0
GRAND EST;2019-05-21;14.0;12.0;19.5;89.0;9.1875;90.0
GRAND EST;2019-05-22;17.5;13.0;10.5;78.0;10.0;35.0
GRAND EST;2019-05-23;20.0;16.0;6.5;69.5;10.0;34.0
GRAND EST;2019-05-24;21.5;17.5;7.0;69.0;9.9375;59.0
GRAND EST;2019-05-25;20.0;16.5;12.0;73.5;9.6875;50.5
GRAND EST;2019-05-26;20.0;16.0;10.5;73.5;10.0;27.0
GRAND EST;2019-05-27;18.0;15.0;13.5;84.0;7.125;60.5
GRAND EST;2019-05-28;16.0;13.5;17.5;82.0;8.0;74.5
GRAND EST;2019-05-29;17.5;12.5;8.5;79.5;9.0;64.5
GRAND EST;2019-05-30;19.0;15.5;9.5;74.5;9.5625;41.5
GRAND EST;2019-05-31;22.5;18.0;5.0;78.0;8.6875;41.0
HAUTS-DE-FRANCE;2019-05-01;16.5;11.0;10.5;87.0;6.4375;57.5
HAUTS-DE-FRANCE;2019-05-02;14.0;9.5;19.0;90.0;5.375;81.0
HAUTS-DE-FRANCE;2019-05-03;13.5;9.5;10.5;85.5;7.1875;54.0
HAUTS-DE-FRANCE;2019-05-04;9.0;6.0;33.0;75.0;8.5625;76.0
HAUTS-DE-FRANCE;2019-05-05;11.0;7.5;25.0;75.5;9.375;49.5
HAUTS-DE-FRANCE;2019-05-06;11.0;8.0;22.0;79.0;9.875;55.0
HAUTS-DE-FRANCE;2019-05-07;14.0;9.0;14.5;76.5;9.3125;79.5
HAUTS-DE-FRANCE;2019-05-08;14.5;10.0;26.0;94.5;8.375;91.0
HAUTS-DE-FRANCE;2019-05-09;13.5;9.5;28.5;90.0;8.375;69.0
HAUTS-DE-FRANCE;2019-05-10;15.0;11.0;13.0;85.0;9.6875;54.5
HAUTS-DE-FRANCE;2019-05-11;15.0;11.0;21.0;87.0;7.5625;78.5
HAUTS-DE-FRANCE;2019-05-12;14.0;9.5;19.0;75.0;10.0;24.0
HAUTS-DE-FRANCE;2019-05-13;14.5;10.0;21.0;76.0;10.0;3.5
HAUTS-DE-FRANCE;2019-05-14;15.0;10.5;22.5;78.0;10.0;4.5
HAUTS-DE-FRANCE;2019-05-15;16.0;12.0;17.5;71.0;10.0;7.5
HAUTS-DE-FRANCE;2019-05-16;15.0;11.5;14.5;73.5;10.0;27.5
HAUTS-DE-FRANCE;2019-05-17;15.0;11.5;12.5;85.5;10.0;62.0
HAUTS-DE-FRANCE;2019-05-18;17.5;13.0;9.0;84.5;9.0;54.5
HAUTS-DE-FRANCE;2019-05-19;15.5;12.5;18.0;87.0;8.0;80.0
HAUTS-DE-FRANCE;2019-05-20;15.5;12.0;18.0;91.0;9.6875;68.5
HAUTS-DE-FRANCE;2019-05-21;18.0;14.0;20.0;83.0;8.3125;28.0
HAUTS-DE-FRANCE;2019-05-22;18.5;14.5;11.5;80.0;9.9375;42.5
HAUTS-DE-FRANCE;2019-05-23;21.0;16.0;8.5;76.0;9.9375;41.5
HAUTS-DE-FRANCE;2019-05-24;19.5;15.0;14.5;79.0;9.8125;36.0
HAUTS-DE-FRANCE;2019-05-25;18.0;14.0;18.0;89.5;8.5;58.5
HAUTS-DE-FRANCE;2019-05-26;16.5;14.0;20.5;91.5;8.5;78.0
HAUTS-DE-FRANCE;2019-05-27;17.0;13.0;22.5;84.5;8.75;70.5
HAUTS-DE-FRANCE;2019-05-28;15.0;12.0;23.5;86.0;9.3125;57.5
HAUTS-DE-FRANCE;2019-05-29;17.0;12.5;14.5;81.5;8.5;51.5
HAUTS-DE-FRANCE;2019-05-30;19.0;15.0;21.5;92.5;8.125;79.0
HAUTS-DE-FRANCE;2019-05-31;20.0;15.5;11.5;83.0;8.9375;47.5
NORMANDIE;2019-05-01;14.0;11.0;12.0;84.0;8.375;69.0
NORMANDIE;2019-05-02;14.0;11.0;21.0;84.0;7.625;74.0
NORMANDIE;2019-05-03;13.0;11.0;16.0;85.0;8.0;68.0
NORMANDIE;2019-05-04;10.0;6.0;30.0;89.0;9.25;76.0
NORMANDIE;2019-05-05;10.0;8.0;22.0;75.0;9.875;48.0
NORMANDIE;2019-05-06;12.0;8.0;10.0;64.0;10.0;38.0
NORMANDIE;2019-05-07;14.0;11.0;16.0;67.0;8.75;72.0
NORMANDIE;2019-05-08;14.0;13.0;31.0;84.0;8.125;87.0
NORMANDIE;2019-05-09;13.0;11.0;32.0;88.0;8.5;75.0
NORMANDIE;2019-05-10;14.0;11.0;12.0;86.0;9.125;65.0
NORMANDIE;2019-05-11;14.0;11.0;22.0;88.0;8.625;76.0
NORMANDIE;2019-05-12;14.0;11.0;16.0;76.0;10.0;5.0
NORMANDIE;2019-05-13;15.0;10.0;22.0;75.0;10.0;5.0
NORMANDIE;2019-05-14;16.0;11.0;23.0;71.0;10.0;3.0
NORMANDIE;2019-05-15;16.0;12.0;17.0;73.0;10.0;7.0
NORMANDIE;2019-05-16;16.0;12.0;16.0;73.0;10.0;58.0
NORMANDIE;2019-05-17;15.0;13.0;19.0;83.0;9.25;48.0
NORMANDIE;2019-05-18;14.0;12.0;15.0;88.0;6.0;66.0
NORMANDIE;2019-05-19;15.0;13.0;19.0;89.0;7.25;80.0
NORMANDIE;2019-05-20;17.0;13.0;13.0;83.0;6.625;53.0
NORMANDIE;2019-05-21;17.0;14.0;16.0;81.0;7.625;25.0
NORMANDIE;2019-05-22;18.0;14.0;9.0;68.0;10.0;41.0
NORMANDIE;2019-05-23;20.0;16.0;15.0;76.0;9.0;80.0
NORMANDIE;2019-05-24;16.0;14.0;17.0;83.0;9.25;29.0
NORMANDIE;2019-05-25;18.0;15.0;17.0;84.0;7.25;42.0
NORMANDIE;2019-05-26;16.0;14.0;19.0;91.0;9.0;85.0
NORMANDIE;2019-05-27;16.0;14.0;21.0;81.0;9.625;68.0
NORMANDIE;2019-05-28;15.0;12.0;22.0;84.0;9.875;61.0
NORMANDIE;2019-05-29;13.0;12.0;20.0;90.0;7.875;71.0
NORMANDIE;2019-05-30;19.0;16.0;18.0;90.0;10.0;74.0
NORMANDIE;2019-05-31;21.0;16.0;7.0;80.0;10.0;28.0
NOUVELLE-AQUITAINE;2019-05-01;19.0;14.666666666666666;10.666666666666666;71.66666666666667;9.0;37.666666666666664
NOUVELLE-AQUITAINE;2019-05-02;14.666666666666666;11.666666666666666;16.666666666666668;82.0;9.875;56.0
NOUVELLE-AQUITAINE;2019-05-03;14.666666666666666;10.333333333333334;15.666666666666666;82.33333333333333;8.958333333333334;68.0
NOUVELLE-AQUITAINE;2019-05-04;12.666666666666666;9.0;23.0;84.66666666666667;8.0;64.0
NOUVELLE-AQUITAINE;2019-05-05;12.666666666666666;7.0;16.333333333333332;66.0;8.5;27.0
NOUVELLE-AQUITAINE;2019-05-06;15.333333333333334;8.666666666666666;11.333333333333334;64.66666666666667;9.083333333333334;38.0
NOUVELLE-AQUITAINE;2019-05-07;17.666666666666668;11.666666666666666;10.333333333333334;59.0;9.75;56.333333333333336
NOUVELLE-AQUITAINE;2019-05-08;13.333333333333334;10.333333333333334;23.333333333333332;90.0;8.166666666666666;81.0
NOUVELLE-AQUITAINE;2019-05-09;14.333333333333334;12.0;25.0;85.33333333333333;9.291666666666666;78.66666666666667
NOUVELLE-AQUITAINE;2019-05-10;17.0;12.666666666666666;19.333333333333332;88.33333333333333;6.833333333333333;79.33333333333333
NOUVELLE-AQUITAINE;2019-05-11;15.333333333333334;12.666666666666666;20.666666666666668;84.33333333333333;8.666666666666666;69.66666666666667
NOUVELLE-AQUITAINE;2019-05-12;16.666666666666668;10.666666666666666;18.666666666666668;76.0;8.291666666666666;16.666666666666668
NOUVELLE-AQUITAINE;2019-05-13;17.333333333333332;11.333333333333334;23.666666666666668;60.666666666666664;10.0;2.0
NOUVELLE-AQUITAINE;2019-05-14;19.333333333333332;13.333333333333334;22.666666666666668;55.666666666666664;10.0;13.0
NOUVELLE-AQUITAINE;2019-05-15;18.666666666666668;12.666666666666666;20.666666666666668;54.666666666666664;10.0;17.333333333333332
NOUVELLE-AQUITAINE;2019-05-16;18.333333333333332;13.0;15.0;59.0;10.0;48.0
NOUVELLE-AQUITAINE;2019-05-17;13.666666666666666;11.0;13.333333333333334;90.0;8.708333333333334;81.33333333333333
NOUVELLE-AQUITAINE;2019-05-18;13.666666666666666;11.333333333333334;14.0;87.0;8.333333333333334;78.0
NOUVELLE-AQUITAINE;2019-05-19;15.666666666666666;12.333333333333334;16.666666666666668;84.33333333333333;7.916666666666667;73.66666666666667
NOUVELLE-AQUITAINE;2019-05-20;17.0;12.666666666666666;14.666666666666666;85.0;8.0;55.666666666666664
NOUVELLE-AQUITAINE;2019-05-21;18.666666666666668;14.333333333333334;12.0;77.66666666666667;8.833333333333334;51.666666666666664
NOUVELLE-AQUITAINE;2019-05-22;22.0;16.333333333333332;8.666666666666666;72.0;9.166666666666666;21.333333333333332
NOUVELLE-AQUITAINE;2019-05-23;23.0;18.333333333333332;10.333333333333334;64.33333333333333;9.5;31.0
NOUVELLE-AQUITAINE;2019-05-24;19.666666666666668;15.666666666666666;17.0;84.33333333333333;9.5;67.0
NOUVELLE-AQUITAINE;2019-05-25;19.0;14.333333333333334;17.666666666666668;84.33333333333333;8.291666666666666;40.0
NOUVELLE-AQUITAINE;2019-05-26;18.333333333333332;15.0;14.666666666666666;83.33333333333333;8.083333333333334;68.66666666666667
NOUVELLE-AQUITAINE;2019-05-27;16.666666666666668;14.0;14.0;94.0;6.958333333333333;75.66666666666667
NOUVELLE-AQUITAINE;2019-05-28;15.0;13.333333333333334;21.0;82.33333333333333;9.041666666666666;57.666666666666664
NOUVELLE-AQUITAINE;2019-05-29;17.666666666666668;13.666666666666666;15.333333333333334;72.33333333333333;8.833333333333334;43.333333333333336
NOUVELLE-AQUITAINE;2019-05-30;20.0;15.666666666666666;10.333333333333334;81.33333333333333;8.041666666666666;54.666666666666664
NOUVELLE-AQUITAINE;2019-05-31;25.666666666666668;19.333333333333332;7.666666666666667;71.33333333333333;9.041666666666666;14.666666666666666
OCCITANIE;2019-05-01;21.0;16.5;12.5;66.0;9.9375;13.0
OCCITANIE;2019-05-02;19.0;14.0;23.0;81.0;9.4375;53.0
OCCITANIE;2019-05-03;15.0;12.0;16.0;75.0;9.1875;72.5
OCCITANIE;2019-05-04;16.5;12.5;29.5;69.5;9.9375;58.0
OCCITANIE;2019-05-05;13.5;8.5;33.0;57.0;10.0;26.0
OCCITANIE;2019-05-06;17.0;10.5;16.5;54.5;10.0;12.5
OCCITANIE;2019-05-07;18.5;13.0;14.5;65.0;10.0;34.0
OCCITANIE;2019-05-08;16.0;14.5;19.5;92.5;7.8125;88.0
OCCITANIE;2019-05-09;19.0;14.5;23.0;67.0;9.875;51.5
OCCITANIE;2019-05-10;19.5;16.0;14.5;72.0;9.875;59.0
OCCITANIE;2019-05-11;19.0;15.0;31.0;76.0;9.125;47.5
OCCITANIE;2019-05-12;18.5;14.0;30.0;65.5;10.0;19.5
